,Date,Club,Attacking,Attacking_Cumulative,Possession,Possession_Cumulative,Defensive,Defensive_Cumuluative,Overall,Overall_Cumulative
10,8.11.2014,queens-park-rangers,118.29,858.4499999999998,-11.79,-326.66,2.06,516.5999999999999,108.56,1048.39
11,22.11.2014,queens-park-rangers,63.14,921.5899999999998,-29.08,-355.74,84.6,601.1999999999999,118.66,1167.0500000000002
12,29.11.2014,queens-park-rangers,214.79,1136.3799999999999,35.21,-320.53000000000003,79.39,680.5899999999999,329.39,1496.44
13,2.12.2014,queens-park-rangers,7.91,1144.29,-63.52,-384.05,43.66,724.2499999999999,-11.95,1484.49
14,6.12.2014,queens-park-rangers,158.15,1302.44,-3.66,-387.71000000000004,190.93,915.1799999999998,345.42,1829.91
15,15.12.2014,queens-park-rangers,32.54,1334.98,-17.1,-404.81000000000006,-129.15,786.0299999999999,-113.71,1716.2
16,20.12.2014,queens-park-rangers,202.81,1537.79,-73.9,-478.71000000000004,101.43,887.4599999999998,230.34,1946.54
17,26.12.2014,queens-park-rangers,73.32,1611.11,-42.45,-521.1600000000001,-98.97,788.4899999999998,-68.1,1878.44
18,28.12.2014,queens-park-rangers,66.24,1677.35,-187.71,-708.8700000000001,240.21,1028.6999999999998,118.74,1997.18
19,1.1.2015,queens-park-rangers,159.27,1836.62,-44.91,-753.7800000000001,-12.14,1016.5599999999998,102.22,2099.4
20,10.1.2015,queens-park-rangers,120.09,1956.7099999999998,-76.54,-830.32,35.95,1052.5099999999998,79.5,2178.9
21,17.1.2015,queens-park-rangers,76.28,2032.9899999999998,-118.2,-948.5200000000001,6.05,1058.5599999999997,-35.87,2143.03
22,31.1.2015,queens-park-rangers,91.2,2124.1899999999996,-87.67,-1036.19,-86.57,971.9899999999998,-83.04,2059.9900000000002
23,7.2.2015,queens-park-rangers,54.55,2178.74,-68.8,-1104.99,48.87,1020.8599999999998,34.62,2094.61
24,10.2.2015,queens-park-rangers,184.73,2363.47,9.35,-1095.64,107.81,1128.6699999999998,301.89,2396.5
25,21.2.2015,queens-park-rangers,86.81,2450.2799999999997,-98.93,-1194.5700000000002,-49.09,1079.58,-61.21,2335.29
26,7.3.2015,queens-park-rangers,162.81,2613.0899999999997,-131.64,-1326.21,3.28,1082.86,34.45,2369.74
27,4.3.2015,queens-park-rangers,107.82,2720.91,-147.13,-1473.3400000000001,-1.85,1081.01,-41.16,2328.58
28,14.3.2015,queens-park-rangers,88.11,2809.02,-69.66,-1543.0000000000002,-8.6,1072.41,9.85,2338.43
29,22.3.2015,queens-park-rangers,94.31,2903.33,-118.35,-1661.3500000000001,99.59,1172.0,75.55,2413.98
30,4.4.2015,queens-park-rangers,274.5,3177.83,-105.88,-1767.23,80.95,1252.95,249.57,2663.55
31,12.4.2015,queens-park-rangers,74.75,3252.58,-171.14,-1938.37,42.86,1295.81,-53.53,2610.02
32,7.4.2015,queens-park-rangers,185.13,3437.71,-102.96,-2041.33,-32.43,1263.3799999999999,49.74,2659.7599999999998
33,25.4.2015,queens-park-rangers,44.23,3481.94,-75.44,-2116.77,191.27,1454.6499999999999,160.06,2819.8199999999997
34,2.5.2015,queens-park-rangers,50.2,3532.14,-120.88,-2237.65,-70.41,1384.2399999999998,-141.09,2678.7299999999996
35,10.5.2015,queens-park-rangers,46.62,3578.7599999999998,-99.03,-2336.6800000000003,-156.78,1227.4599999999998,-209.19,2469.5399999999995
36,16.5.2015,queens-park-rangers,98.6,3677.3599999999997,-161.62,-2498.3,67.96,1295.4199999999998,4.94,2474.4799999999996
37,24.5.2015,queens-park-rangers,96.21,3773.5699999999997,-63.96,-2562.26,-143.36,1152.06,-111.11,2363.3699999999994
0,16.8.2014,swansea-city,132.02,0.0,-46.84,0.0,25.54,0.0,110.72,0.0
1,23.8.2014,swansea-city,63.8,195.82,45.19,-1.6500000000000057,189.52,215.06,298.51,409.23
2,30.8.2014,swansea-city,171.85,367.66999999999996,70.83,69.17999999999999,216.48,431.53999999999996,459.16,868.3900000000001
3,13.9.2014,swansea-city,83.23,450.9,39.31,108.49,-146.9,284.64,-24.36,844.0300000000001
4,20.9.2014,swansea-city,18.82,469.71999999999997,3.62,112.11,138.87,423.51,161.31,1005.3400000000001
5,27.9.2014,swansea-city,5.56,475.28,2.79,114.9,178.9,602.41,187.25,1192.5900000000001
6,4.10.2014,swansea-city,107.91,583.1899999999999,39.75,154.65,27.53,629.9399999999999,175.19,1367.7800000000002
7,19.10.2014,swansea-city,107.49,690.68,-4.68,149.97,-11.6,618.3399999999999,91.21,1458.9900000000002
8,25.10.2014,swansea-city,109.63,800.31,8.69,158.66,177.99,796.3299999999999,296.31,1755.3000000000002
9,1.11.2014,swansea-city,45.8,846.1099999999999,-43.34,115.32,99.15,895.4799999999999,101.61,1856.91
10,9.11.2014,swansea-city,114.0,960.1099999999999,0.17,115.49,-12.74,882.7399999999999,101.43,1958.3400000000001
11,22.11.2014,swansea-city,99.7,1059.81,-0.42,115.07,60.56,943.3,159.84,2118.1800000000003
12,29.11.2014,swansea-city,75.83,1135.6399999999999,50.38,165.45,85.79,1029.09,212.0,2330.1800000000003
13,2.12.2014,swansea-city,216.56,1352.1999999999998,58.92,224.37,169.4,1198.49,444.88,2775.0600000000004
14,7.12.2014,swansea-city,118.98,1471.1799999999998,-55.45,168.92000000000002,-60.64,1137.85,2.89,2777.9500000000003
15,14.12.2014,swansea-city,88.81,1559.9899999999998,-24.0,144.92000000000002,51.29,1189.1399999999999,116.1,2894.05
16,20.12.2014,swansea-city,93.92,1653.9099999999999,-123.37,21.55000000000001,232.97,1422.11,203.52,3097.57
17,26.12.2014,swansea-city,40.44,1694.35,34.23,55.78000000000001,100.65,1522.76,175.32,3272.8900000000003
18,29.12.2014,swansea-city,43.36,1737.7099999999998,84.9,140.68,-54.16,1468.6,74.1,3346.9900000000002
19,1.1.2015,swansea-city,133.83,1871.5399999999997,-74.57,66.11000000000001,115.74,1584.34,175.0,3521.9900000000002
20,10.1.2015,swansea-city,113.96,1985.4999999999998,115.57,181.68,99.95,1684.29,329.48,3851.4700000000003
21,17.1.2015,swansea-city,37.19,2022.6899999999998,41.79,223.47,-146.12,1538.17,-67.14,3784.3300000000004
22,1.2.2015,swansea-city,80.53,2103.22,-75.43,148.04,266.27,1804.44,271.37,4055.7000000000003
23,7.2.2015,swansea-city,94.71,2197.93,46.45,194.49,41.63,1846.0700000000002,182.79,4238.490000000001
24,11.2.2015,swansea-city,27.3,2225.23,35.49,229.98000000000002,-44.59,1801.4800000000002,18.2,4256.6900000000005
25,21.2.2015,swansea-city,131.6,2356.83,-89.13,140.85000000000002,62.59,1864.0700000000002,105.06,4361.750000000001
26,28.2.2015,swansea-city,8.04,2364.87,-124.02,16.830000000000027,269.22,2133.29,153.24,4514.990000000001
27,4.3.2015,swansea-city,127.56,2492.43,-15.03,1.8000000000000274,65.83,2199.12,178.36,4693.35
28,16.3.2015,swansea-city,37.21,2529.64,-3.57,-1.7699999999999725,138.62,2337.74,172.26,4865.610000000001
29,21.3.2015,swansea-city,130.15,2659.79,-53.29,-55.059999999999974,182.37,2520.1099999999997,259.23,5124.84
30,4.4.2015,swansea-city,125.28,2785.07,84.73,29.67000000000003,48.72,2568.8299999999995,258.73,5383.57
31,11.4.2015,swansea-city,85.4,2870.4700000000003,-12.21,17.46000000000003,78.54,2647.3699999999994,151.73,5535.299999999999
32,18.4.2015,swansea-city,57.56,2928.03,-25.36,-7.89999999999997,0.96,2648.3299999999995,33.16,5568.459999999999
33,25.4.2015,swansea-city,115.48,3043.51,-10.53,-18.42999999999997,89.48,2737.8099999999995,194.43,5762.889999999999
34,2.5.2015,swansea-city,159.6,3203.11,-10.62,-29.04999999999997,213.9,2951.7099999999996,362.88,6125.7699999999995
35,11.5.2015,swansea-city,124.2,3327.31,-28.76,-57.809999999999974,255.35,3207.0599999999995,350.79,6476.5599999999995
36,17.5.2015,swansea-city,180.17,3507.48,13.0,-44.809999999999974,-81.35,3125.7099999999996,111.82,6588.379999999999
37,24.5.2015,swansea-city,34.68,3542.16,-78.53,-123.33999999999997,116.48,3242.1899999999996,72.63,6661.009999999999
0,12.8.2017,west-bromwich-albion,11.99,0.0,-5.28,0.0,63.81,0.0,70.52,0.0
1,19.8.2017,west-bromwich-albion,68.21,80.19999999999999,-159.93,-165.21,84.99,148.8,-6.73,63.78999999999999
2,27.8.2017,west-bromwich-albion,43.24,123.44,-81.66,-246.87,-25.87,122.93,-64.29,-0.5000000000000142
3,9.9.2017,west-bromwich-albion,91.31,214.75,9.29,-237.58,-25.81,97.12,74.79,74.28999999999999
4,16.9.2017,west-bromwich-albion,36.92,251.67000000000002,-69.08,-306.66,113.17,210.29000000000002,81.01,155.3
5,25.9.2017,west-bromwich-albion,39.89,291.56,-71.8,-378.46000000000004,-43.51,166.78000000000003,-75.42,79.88000000000001
6,30.9.2017,west-bromwich-albion,124.61,416.17,-79.0,-457.46000000000004,78.4,245.18000000000004,124.01,203.89000000000001
7,16.10.2017,west-bromwich-albion,29.13,445.3,-105.74,-563.2,-5.93,239.25000000000003,-82.54,121.35000000000001
8,21.10.2017,west-bromwich-albion,-3.93,441.37,-56.65,-619.85,73.32,312.57000000000005,12.74,134.09
9,28.10.2017,west-bromwich-albion,135.03,576.4,-143.7,-763.55,-81.24,231.33000000000004,-89.91,44.18000000000001
10,4.11.2017,west-bromwich-albion,2.77,579.17,-16.23,-779.78,48.98,280.31000000000006,35.52,79.70000000000002
11,18.11.2017,west-bromwich-albion,4.51,583.68,-2.45,-782.23,-90.79,189.52000000000004,-88.73,-9.029999999999987
12,25.11.2017,west-bromwich-albion,37.52,621.1999999999999,-23.51,-805.74,50.09,239.61000000000004,64.1,55.07000000000001
13,28.11.2017,west-bromwich-albion,112.5,733.6999999999999,-44.11,-849.85,50.97,290.58000000000004,119.36,174.43
14,2.12.2017,west-bromwich-albion,83.81,817.51,-46.91,-896.76,124.81,415.39000000000004,161.71,336.14
15,9.12.2017,west-bromwich-albion,18.84,836.35,-52.82,-949.58,-86.06,329.33000000000004,-120.04,216.09999999999997
16,13.12.2017,west-bromwich-albion,23.54,859.89,-43.65,-993.23,46.65,375.98,26.54,242.63999999999996
17,17.12.2017,west-bromwich-albion,122.26,982.15,11.88,-981.35,-11.7,364.28000000000003,122.44,365.0799999999999
18,23.12.2017,west-bromwich-albion,143.36,1125.51,-47.89,-1029.24,-102.14,262.14000000000004,-6.67,358.4099999999999
19,26.12.2017,west-bromwich-albion,-13.67,1111.84,0.2,-1029.04,96.11,358.25000000000006,82.64,441.0499999999999
20,31.12.2017,west-bromwich-albion,63.97,1175.81,-12.8,-1041.84,33.83,392.08000000000004,85.0,526.05
21,2.1.2018,west-bromwich-albion,76.96,1252.77,-22.84,-1064.6799999999998,-69.66,322.4200000000001,-15.54,510.50999999999993
22,13.1.2018,west-bromwich-albion,184.14,1436.9099999999999,-62.26,-1126.9399999999998,192.81,515.23,314.69,825.1999999999999
23,20.1.2018,west-bromwich-albion,100.84,1537.7499999999998,-126.81,-1253.7499999999998,55.88,571.11,29.91,855.1099999999999
24,31.1.2018,west-bromwich-albion,24.93,1562.6799999999998,-115.35,-1369.0999999999997,-45.85,525.26,-136.27,718.8399999999999
25,3.2.2018,west-bromwich-albion,136.93,1699.61,-100.83,-1469.9299999999996,-112.97,412.28999999999996,-76.87,641.9699999999999
26,12.2.2018,west-bromwich-albion,38.6,1738.2099999999998,-36.33,-1506.2599999999995,-178.86,233.42999999999995,-176.59,465.3799999999999
27,24.2.2018,west-bromwich-albion,-0.65,1737.5599999999997,-61.79,-1568.0499999999995,-16.81,216.61999999999995,-79.25,386.1299999999999
28,3.3.2018,west-bromwich-albion,29.38,1766.9399999999998,-24.66,-1592.7099999999996,10.43,227.04999999999995,15.15,401.27999999999986
29,10.3.2018,west-bromwich-albion,73.93,1840.87,-121.9,-1714.6099999999997,-130.02,97.02999999999994,-177.99,223.28999999999985
30,17.3.2018,west-bromwich-albion,6.96,1847.83,-12.39,-1726.9999999999998,27.62,124.64999999999995,22.19,245.47999999999985
31,31.3.2018,west-bromwich-albion,84.37,1932.1999999999998,-37.33,-1764.3299999999997,-22.43,102.21999999999994,24.61,270.08999999999986
32,7.4.2018,west-bromwich-albion,171.27,2103.47,-16.98,-1781.3099999999997,-108.04,-5.820000000000064,46.25,316.33999999999986
33,15.4.2018,west-bromwich-albion,68.83,2172.2999999999997,-48.96,-1830.2699999999998,131.48,125.65999999999993,151.35,467.6899999999998
34,21.4.2018,west-bromwich-albion,122.2,2294.4999999999995,-29.74,-1860.0099999999998,-75.23,50.42999999999992,17.23,484.91999999999985
35,28.4.2018,west-bromwich-albion,64.67,2359.1699999999996,-108.46,-1968.4699999999998,130.0,180.42999999999992,86.21,571.1299999999999
36,5.5.2018,west-bromwich-albion,28.81,2387.9799999999996,-109.37,-2077.8399999999997,120.52,300.94999999999993,39.96,611.0899999999999
37,13.5.2018,west-bromwich-albion,-1.84,2386.1399999999994,-80.77,-2158.6099999999997,-65.0,235.94999999999993,-147.61,463.4799999999999
0,12.8.2017,crystal-palace,54.25,0.0,-44.22,0.0,72.46,0.0,82.49,0.0
1,19.8.2017,crystal-palace,28.62,82.87,-115.75,-159.97,119.07,191.52999999999997,31.94,114.42999999999999
2,26.8.2017,crystal-palace,3.16,86.03,3.37,-156.6,29.19,220.71999999999997,35.72,150.14999999999998
3,10.9.2017,crystal-palace,118.69,204.72,0.35,-156.25,-26.5,194.21999999999997,92.54,242.69
4,16.9.2017,crystal-palace,1.24,205.96,-4.14,-160.39,12.14,206.35999999999996,9.24,251.93
5,23.9.2017,crystal-palace,66.22,272.18,-59.07,-219.45999999999998,-167.11,39.24999999999994,-159.96,91.97
6,30.9.2017,crystal-palace,3.41,275.59000000000003,-8.67,-228.12999999999997,-44.7,-5.45000000000006,-49.96,42.01
7,14.10.2017,crystal-palace,3.68,279.27000000000004,-23.48,-251.60999999999996,-39.31,-44.76000000000006,-59.11,-17.1
8,21.10.2017,crystal-palace,35.77,315.04,-42.38,-293.98999999999995,52.53,7.769999999999939,45.92,28.82
9,28.10.2017,crystal-palace,157.55,472.59000000000003,-32.58,-326.56999999999994,-95.3,-87.53000000000006,29.67,58.49
10,5.11.2017,crystal-palace,43.02,515.61,-97.75,-424.31999999999994,66.09,-21.440000000000055,11.36,69.85
11,18.11.2017,crystal-palace,169.2,684.81,-44.26,-468.5799999999999,-15.1,-36.540000000000056,109.84,179.69
12,25.11.2017,crystal-palace,131.32,816.1299999999999,-76.56,-545.1399999999999,4.12,-32.42000000000006,58.88,238.57
13,28.11.2017,crystal-palace,44.55,860.6799999999998,-78.07,-623.2099999999998,134.44,102.01999999999994,100.92,339.49
14,2.12.2017,crystal-palace,53.3,913.9799999999998,-36.31,-659.5199999999998,146.92,248.93999999999994,163.91,503.4
15,9.12.2017,crystal-palace,169.14,1083.12,13.4,-646.1199999999998,-55.81,193.12999999999994,126.73,630.13
16,12.12.2017,crystal-palace,85.49,1168.61,-39.48,-685.5999999999998,78.86,271.98999999999995,124.87,755.0
17,16.12.2017,crystal-palace,265.77,1434.3799999999999,-32.44,-718.0399999999997,78.05,350.03999999999996,311.38,1066.38
18,23.12.2017,crystal-palace,45.26,1479.6399999999999,-7.94,-725.9799999999998,6.11,356.15,43.43,1109.8100000000002
19,28.12.2017,crystal-palace,126.77,1606.4099999999999,-29.76,-755.7399999999998,-43.43,312.71999999999997,53.58,1163.39
20,31.12.2017,crystal-palace,82.73,1689.1399999999999,-88.88,-844.6199999999998,73.69,386.40999999999997,67.54,1230.93
21,2.1.2018,crystal-palace,180.17,1869.31,-93.34,-937.9599999999998,17.34,403.74999999999994,104.17,1335.1000000000001
22,13.1.2018,crystal-palace,98.3,1967.61,-92.84,-1030.7999999999997,140.94,544.6899999999999,146.4,1481.5000000000002
23,20.1.2018,crystal-palace,46.97,2014.58,1.72,-1029.0799999999997,-44.14,500.54999999999995,4.55,1486.0500000000002
24,30.1.2018,crystal-palace,57.65,2072.23,-36.84,-1065.9199999999996,-36.73,463.81999999999994,-15.92,1470.13
25,4.2.2018,crystal-palace,145.09,2217.32,23.26,-1042.6599999999996,111.81,575.6299999999999,280.16,1750.2900000000002
26,10.2.2018,crystal-palace,42.53,2259.8500000000004,-57.48,-1100.1399999999996,26.02,601.6499999999999,11.07,1761.3600000000001
27,25.2.2018,crystal-palace,27.28,2287.1300000000006,-105.75,-1205.8899999999996,149.9,751.5499999999998,71.43,1832.7900000000002
28,5.3.2018,crystal-palace,241.56,2528.6900000000005,-84.85,-1290.7399999999996,-69.63,681.9199999999998,87.08,1919.8700000000001
29,10.3.2018,crystal-palace,6.16,2534.8500000000004,-1.29,-1292.0299999999995,39.53,721.4499999999998,44.4,1964.2700000000002
30,17.3.2018,crystal-palace,214.85,2749.7000000000003,-104.01,-1396.0399999999995,181.34,902.7899999999998,292.18,2256.4500000000003
31,31.3.2018,crystal-palace,16.92,2766.6200000000003,-90.1,-1486.1399999999994,3.42,906.2099999999998,-69.76,2186.69
32,7.4.2018,crystal-palace,86.52,2853.1400000000003,38.56,-1447.5799999999995,128.54,1034.7499999999998,253.62,2440.31
33,14.4.2018,crystal-palace,218.55,3071.6900000000005,-39.86,-1487.4399999999994,-32.7,1002.0499999999997,145.99,2586.3
34,21.4.2018,crystal-palace,70.51,3142.2000000000007,-118.97,-1606.4099999999994,133.25,1135.2999999999997,84.79,2671.09
35,28.4.2018,crystal-palace,283.59,3425.790000000001,23.41,-1582.9999999999993,76.98,1212.2799999999997,383.98,3055.07
36,5.5.2018,crystal-palace,150.59,3576.380000000001,-58.87,-1641.8699999999992,1.69,1213.9699999999998,93.41,3148.48
37,13.5.2018,crystal-palace,192.86,3769.240000000001,26.7,-1615.1699999999992,172.86,1386.83,392.42,3540.9
0,16.8.2014,leicester-city,88.44,0.0,2.14,0.0,-8.97,0.0,81.61,0.0
1,23.8.2014,leicester-city,27.14,115.58,-68.54,-66.4,-6.44,-15.41,-47.84,33.769999999999996
2,31.8.2014,leicester-city,111.63,227.20999999999998,-58.44,-124.84,71.23,55.82000000000001,124.42,158.19
3,13.9.2014,leicester-city,67.16,294.37,-103.08,-227.92000000000002,223.54,279.36,187.62,345.81
4,21.9.2014,leicester-city,200.96,495.33000000000004,4.95,-222.97000000000003,-7.84,271.52000000000004,198.07,543.88
5,27.9.2014,leicester-city,39.05,534.38,-33.56,-256.53000000000003,50.3,321.82000000000005,55.79,599.67
6,4.10.2014,leicester-city,148.99,683.37,-17.19,-273.72,72.04,393.86000000000007,203.84,803.51
7,18.10.2014,leicester-city,30.74,714.11,-72.51,-346.23,23.35,417.2100000000001,-18.42,785.09
8,25.10.2014,leicester-city,48.8,762.91,31.58,-314.65000000000003,62.75,479.9600000000001,143.13,928.22
9,1.11.2014,leicester-city,29.76,792.67,-45.71,-360.36,205.49,685.45,189.54,1117.76
10,8.11.2014,leicester-city,6.93,799.5999999999999,-67.8,-428.16,45.06,730.51,-15.81,1101.95
11,22.11.2014,leicester-city,21.46,821.06,-22.34,-450.5,180.08,910.59,179.2,1281.15
12,29.11.2014,leicester-city,101.67,922.7299999999999,-53.56,-504.06,23.63,934.22,71.74,1352.89
13,2.12.2014,leicester-city,45.1,967.8299999999999,-19.62,-523.68,-86.31,847.9100000000001,-60.83,1292.0600000000002
14,7.12.2014,leicester-city,41.23,1009.06,-52.89,-576.5699999999999,-35.75,812.1600000000001,-47.41,1244.65
15,13.12.2014,leicester-city,39.22,1048.28,-100.6,-677.17,80.81,892.97,19.43,1264.0800000000002
16,20.12.2014,leicester-city,66.2,1114.48,-95.69,-772.8599999999999,2.52,895.49,-26.97,1237.1100000000001
17,26.12.2014,leicester-city,123.76,1238.24,15.4,-757.4599999999999,28.33,923.82,167.49,1404.6000000000001
18,28.12.2014,leicester-city,53.07,1291.31,-138.71,-896.17,272.49,1196.31,186.85,1591.45
19,1.1.2015,leicester-city,172.96,1464.27,-67.18,-963.3499999999999,22.63,1218.94,128.41,1719.8600000000001
20,10.1.2015,leicester-city,75.5,1539.77,-117.36,-1080.7099999999998,208.03,1426.97,166.17,1886.0300000000002
21,17.1.2015,leicester-city,31.54,1571.31,-82.56,-1163.2699999999998,-5.95,1421.02,-56.97,1829.0600000000002
22,31.1.2015,leicester-city,12.44,1583.75,-109.54,-1272.8099999999997,31.68,1452.7,-65.42,1763.64
23,7.2.2015,leicester-city,79.77,1663.52,-41.17,-1313.9799999999998,-44.05,1408.65,-5.45,1758.19
24,10.2.2015,leicester-city,74.93,1738.45,-72.91,-1386.8899999999999,-16.74,1391.91,-14.72,1743.47
25,22.2.2015,leicester-city,61.3,1799.75,-62.51,-1449.3999999999999,7.07,1398.98,5.86,1749.33
26,29.4.2015,leicester-city,81.05,1880.8,-82.01,-1531.4099999999999,-47.65,1351.33,-48.61,1700.72
27,4.3.2015,leicester-city,36.32,1917.12,-107.0,-1638.4099999999999,95.87,1447.1999999999998,25.19,1725.91
28,14.3.2015,leicester-city,56.52,1973.6399999999999,-26.45,-1664.86,260.19,1707.3899999999999,290.26,2016.17
29,21.3.2015,leicester-city,191.15,2164.79,-94.35,-1759.2099999999998,-31.55,1675.84,65.25,2081.42
30,4.4.2015,leicester-city,145.47,2310.2599999999998,-63.96,-1823.1699999999998,114.49,1790.33,196.0,2277.42
31,11.4.2015,leicester-city,218.24,2528.5,-72.15,-1895.32,64.05,1854.3799999999999,210.14,2487.56
32,18.4.2015,leicester-city,141.64,2670.14,-2.01,-1897.33,209.03,2063.41,348.66,2836.22
33,25.4.2015,leicester-city,42.61,2712.75,-183.03,-2080.36,268.05,2331.46,127.63,2963.85
34,2.5.2015,leicester-city,153.14,2865.89,20.55,-2059.81,201.45,2532.91,375.14,3338.99
35,9.5.2015,leicester-city,121.64,2987.5299999999997,-115.09,-2174.9,253.95,2786.8599999999997,260.5,3599.49
36,16.5.2015,leicester-city,36.05,3023.58,-115.91,-2290.81,249.88,3036.74,170.02,3769.5099999999998
37,24.5.2015,leicester-city,207.14,3230.72,-12.38,-2303.19,132.36,3169.1,327.12,4096.63
0,18.8.2014,burnley,52.1,0.0,-71.01,0.0,-114.75,0.0,-133.66,0.0
1,23.8.2014,burnley,27.71,79.81,-16.65,-87.66,54.08,-60.67,65.14,-68.52
2,30.8.2014,burnley,18.43,98.24000000000001,-64.46,-152.12,152.39,91.71999999999998,106.36,37.84
3,13.9.2014,burnley,36.67,134.91000000000003,-72.71,-224.82999999999998,96.3,188.01999999999998,60.26,98.1
4,20.9.2014,burnley,62.98,197.89000000000001,-10.38,-235.20999999999998,151.53,339.54999999999995,204.13,302.23
5,28.9.2014,burnley,33.4,231.29000000000002,-20.17,-255.38,-142.88,196.66999999999996,-129.65,172.58
6,4.10.2014,burnley,132.35,363.64,-32.89,-288.27,26.38,223.04999999999995,125.84,298.42
7,18.10.2014,burnley,78.59,442.23,-66.39,-354.65999999999997,29.76,252.80999999999995,41.96,340.38
8,26.10.2014,burnley,106.99,549.22,-76.8,-431.46,-154.95,97.85999999999996,-124.76,215.62
